Date,Price,Open,High,Low,Vol.,Change %
15-Mar-17,"1,023.55","1,032.45","1,087.28","1,010.05",0.08K,-0.86%
14-Mar-17,"1,032.45","1,006.49","1,047.82","1,001.46",0.04K,2.58%
13-Mar-17,"1,006.49",997.87,"1,047.38",955.15,0.10K,0.86%
12-Mar-17,997.87,963.57,"1,005.69",951.11,0.02K,3.56%
11-Mar-17,963.57,904.43,"1,062.64",880.18,0.07K,6.54%
10-Mar-17,904.43,"1,033.89","1,063.67",887.31,0.15K,-12.52%
9-Mar-17,"1,033.89",939.49,"1,036.23",904.67,0.22K,10.05%
8-Mar-17,939.49,"1,012.49","1,051.66",939.49,0.22K,-7.21%
7-Mar-17,"1,012.49","1,062.23","1,065.87",997.8,0.09K,-4.68%
6-Mar-17,"1,062.23","1,045.40","1,062.71",967.2,0.07K,4.67%
5-Mar-17,"1,014.88","1,027.94","1,051.67","1,003.72",0.00K,-1.27%
4-Mar-17,"1,027.94","1,045.15","1,054.76",968.04,0.04K,-1.65%
3-Mar-17,"1,045.15","1,018.36","1,060.36",968.22,0.08K,2.63%
2-Mar-17,"1,018.36",983.51,"1,033.29",890.97,0.15K,3.54%
1-Mar-17,983.51,963.02,983.83,887.85,0.14K,2.13%
28-Feb-17,963.02,950.65,977.15,936.45,0.09K,1.30%
27-Feb-17,950.65,945.51,959.41,928.09,0.05K,0.54%
26-Feb-17,945.51,851.68,956.44,850.96,0.00K,11.02%
25-Feb-17,851.68,947.4,981.92,851.68,0.05K,-10.10%
24-Feb-17,947.4,917.92,979.36,873.98,0.26K,3.21%
23-Feb-17,917.92,898.95,928.34,850.08,0.09K,2.11%
22-Feb-17,898.95,892.62,904.16,820.31,0.06K,0.71%
21-Feb-17,892.62,865.36,900.62,838.34,0.11K,3.15%
20-Feb-17,865.36,854.13,865.62,833.83,0.06K,1.31%
19-Feb-17,854.13,851.22,861.3,839.22,0.01K,0.34%
18-Feb-17,851.22,854.05,858.73,834.44,0.01K,-0.33%
17-Feb-17,854.05,832.64,859.52,806.88,0.07K,2.57%
16-Feb-17,832.64,805.16,837.45,803.55,0.07K,3.41%
15-Feb-17,805.16,795.86,821.73,794.92,0.01K,1.17%
14-Feb-17,795.86,798.74,831.25,737.19,0.02K,-0.36%
13-Feb-17,798.74,802.71,830.5,776.34,0.05K,-0.49%
12-Feb-17,802.71,800.77,821.67,775.72,0.01K,0.24%
11-Feb-17,800.77,800.8,821.83,765.57,0.03K,0.00%
10-Feb-17,800.8,800.42,862.32,763.07,0.07K,0.05%
9-Feb-17,800.42,832.78,866.93,759.41,0.27K,-3.89%
8-Feb-17,832.78,840.59,867.41,813.82,0.06K,-0.93%
7-Feb-17,840.59,823.23,850.05,804.35,0.15K,2.11%
6-Feb-17,823.23,807.28,825.44,806,0.04K,1.98%
5-Feb-17,807.28,812.98,824.29,801.49,0.02K,-0.70%
4-Feb-17,812.98,815.88,819.83,797.52,0.05K,-0.36%
3-Feb-17,815.88,794.03,819.85,771.81,0.08K,2.75%
2-Feb-17,794.03,773.92,797.39,755.84,0.13K,2.60%
1-Feb-17,773.92,762.4,779.67,696.77,0.20K,1.51%
31-Jan-17,762.4,733.86,762.85,700.47,0.19K,3.89%
